x,y,blue.mean.occurrence,fin.mean.occurrence,humpback.mean.occurrence,sperm.mean.occurrence
-92.5,-46.5,0.518673599,0.691435575,0.455338299,0.60040015
-91.5,-46.5,0.529872119,0.707477748,0.455121517,0.605140746
-90.5,-46.5,0.510530114,0.712156236,0.445589393,0.613605738
-89.5,-46.5,0.498089433,0.69776237,0.443786412,0.605520427
-88.5,-46.5,0.484099388,0.715332747,0.435331732,0.635275245
-87.5,-46.5,0.512270153,0.705687881,0.462308943,0.609259009
-86.5,-46.5,0.52385819,0.691469789,0.459145486,0.599959731
-85.5,-46.5,0.532601118,0.709087074,0.462427408,0.608965278
-84.5,-46.5,0.50107646,0.721388578,0.445446104,0.655664921
-83.5,-46.5,0.473531842,0.709789991,0.446251154,0.665633857
-82.5,-46.5,0.476906568,0.69368428,0.466134578,0.609707654
-81.5,-46.5,0.455333263,0.703121424,0.4693681,0.627058148
-80.5,-46.5,0.474747747,0.711489081,0.444544584,0.63875705
-79.5,-46.5,0.489463717,0.718440056,0.438605517,0.675250351
-78.5,-46.5,0.472336799,0.73146373,0.46752128,0.637033641
-77.5,-46.5,0.494535834,0.76068449,0.497351319,0.627416432
-76.5,-46.5,0.539740145,0.784876525,0.528299034,0.665671587
-75.5,-46.5,0.611759484,0.795954049,0.735608459,0.700065672
-74.5,-46.5,0.631790578,0.71150893,0.714251041,0.509883225
-67.5,-46.5,0.509463012,0.582779527,0.656065464,0.518809319
-66.5,-46.5,0.475567281,0.568907917,0.662564456,0.498141795
-65.5,-46.5,0.45895645,0.575169265,0.702561617,0.471478224
-64.5,-46.5,0.457109272,0.57553798,0.690929055,0.492971867
-63.5,-46.5,0.490490645,0.587174237,0.679505289,0.507710397
-62.5,-46.5,0.502679706,0.589994788,0.682322204,0.511605084
-61.5,-46.5,0.509811759,0.610021353,0.703282356,0.512270629
-60.5,-46.5,0.526436031,0.724838555,0.725565612,0.617764473
-59.5,-46.5,0.587701976,0.765073121,0.62579596,0.771084547
-58.5,-46.5,0.610036075,0.777290583,0.580055594,0.732618034
-57.5,-46.5,0.5185619,0.733696699,0.539049864,0.640629113
-56.5,-46.5,0.541377962,0.698220789,0.534766436,0.655120313
-55.5,-46.5,0.554119885,0.674820662,0.540459156,0.551061749
-54.5,-46.5,0.535140932,0.635528624,0.527013004,0.496704847
-53.5,-46.5,0.530667841,0.600496411,0.470998168,0.444363266
-52.5,-46.5,0.559482992,0.575684607,0.467987299,0.452459067
-51.5,-46.5,0.577217817,0.5760625,0.463155627,0.455896229
-50.5,-46.5,0.576555312,0.582933962,0.456790656,0.504958212
-49.5,-46.5,0.575513959,0.593360364,0.495058507,0.549256504
-48.5,-46.5,0.579890966,0.600294411,0.492483199,0.552096844
-47.5,-46.5,0.584869623,0.610501707,0.494293034,0.551835597
-46.5,-46.5,0.588452697,0.621183336,0.499402851,0.558943748
-45.5,-46.5,0.593672693,0.634821236,0.483907819,0.569797397
-44.5,-46.5,0.592581749,0.624145865,0.472552478,0.571853101
-43.5,-46.5,0.581647694,0.610912383,0.474540979,0.573682308
-42.5,-46.5,0.575383008,0.611131191,0.478891343,0.570130587
-41.5,-46.5,0.579574943,0.619125485,0.473425329,0.569032848
-40.5,-46.5,0.585401416,0.626662314,0.472475439,0.57843852
-39.5,-46.5,0.580849469,0.628508985,0.478296548,0.593466043
-38.5,-46.5,0.576999903,0.62078613,0.477298975,0.587990224
-37.5,-46.5,0.578136325,0.619479001,0.456554413,0.568843424
-36.5,-46.5,0.573592246,0.606905401,0.440689653,0.55364126
-35.5,-46.5,0.575933993,0.60244298,0.402316242,0.531077623
-34.5,-46.5,0.573892176,0.630669355,0.43998304,0.570132196
-33.5,-46.5,0.563875675,0.625854433,0.424507648,0.548330367
-32.5,-46.5,0.568645477,0.635061383,0.419697076,0.527061403
-31.5,-46.5,0.589734495,0.664078951,0.467127949,0.576071978
-30.5,-46.5,0.568352938,0.663229704,0.486789227,0.576975644
-29.5,-46.5,0.570448577,0.675709724,0.480271161,0.580818236
-28.5,-46.5,0.563965023,0.67932719,0.461490631,0.556421518
-27.5,-46.5,0.566507161,0.688231766,0.485802978,0.566774905
-26.5,-46.5,0.553604543,0.698163331,0.529197574,0.579065382
-25.5,-46.5,0.536492229,0.69847852,0.511348426,0.547183692
-24.5,-46.5,0.528191805,0.698214293,0.515823185,0.530060828
-23.5,-46.5,0.512598991,0.689642072,0.545292795,0.538129866
-22.5,-46.5,0.507839799,0.696960449,0.553160548,0.555273831
-21.5,-46.5,0.514199674,0.694623053,0.521732688,0.553056836
-20.5,-46.5,0.503412485,0.680516362,0.477625489,0.535695851
-19.5,-46.5,0.48618415,0.684913218,0.498086154,0.563743055
-18.5,-46.5,0.492959142,0.709974289,0.498548895,0.587945759
-17.5,-46.5,0.547684968,0.727248013,0.496622443,0.619388819
-16.5,-46.5,0.590757668,0.737165034,0.509027839,0.645150006
-15.5,-46.5,0.632972062,0.75762105,0.490026951,0.69110626
-14.5,-46.5,0.675494015,0.784107447,0.500320673,0.729112029
-13.5,-46.5,0.68689698,0.791469991,0.524243355,0.703169703
-12.5,-46.5,0.675259054,0.79616344,0.523981869,0.686798811
-11.5,-46.5,0.676630557,0.792591512,0.525594711,0.622612357
-10.5,-46.5,0.690465152,0.810243964,0.538222075,0.67096889
-9.5,-46.5,0.676157832,0.816376865,0.547791362,0.692415357
-8.5,-46.5,0.660164654,0.817994535,0.569407523,0.682585478
-7.5,-46.5,0.659151673,0.822359681,0.588916659,0.682149529
-6.5,-46.5,0.621977031,0.813524783,0.568641007,0.669709623
-5.5,-46.5,0.581448317,0.794240773,0.531425118,0.614977479
-4.5,-46.5,0.576120019,0.765867293,0.504362583,0.562224686
-3.5,-46.5,0.595597446,0.735437155,0.475567609,0.570273876
-2.5,-46.5,0.608001947,0.710589528,0.412120461,0.526628256
-1.5,-46.5,0.610431731,0.719326079,0.426326782,0.539181888
-0.5,-46.5,0.616491199,0.763174891,0.464833438,0.610003114
0.5,-46.5,0.628488004,0.764110982,0.474649757,0.63028419
1.5,-46.5,0.610495508,0.722035944,0.495762855,0.594907582
2.5,-46.5,0.581446707,0.696435153,0.506111979,0.601773024
3.5,-46.5,0.572224021,0.677847862,0.493194461,0.594718039
4.5,-46.5,0.56433177,0.699157774,0.499609798,0.606039286
5.5,-46.5,0.609003782,0.741398335,0.487677515,0.632605314
6.5,-46.5,0.662992835,0.774122834,0.482466191,0.727121532
7.5,-46.5,0.675291538,0.78371346,0.526949942,0.734711468
8.5,-46.5,0.603235364,0.768469632,0.512554705,0.700180471
9.5,-46.5,0.573257029,0.735365808,0.496518373,0.649707913
10.5,-46.5,0.561199307,0.710114181,0.512004852,0.65992713
11.5,-46.5,0.54780966,0.688815296,0.500405729,0.598576844
12.5,-46.5,0.569672227,0.702283204,0.50175494,0.591019571
13.5,-46.5,0.599990726,0.727256596,0.472539663,0.671013534
14.5,-46.5,0.593681991,0.723674715,0.503938973,0.635111511
15.5,-46.5,0.577669322,0.700921953,0.492547154,0.538043261
16.5,-46.5,0.567298055,0.695607126,0.5169276,0.543983638
17.5,-46.5,0.580352902,0.705904305,0.523419201,0.569990635
18.5,-46.5,0.609722495,0.712542117,0.497671306,0.650914192
19.5,-46.5,0.62926209,0.71730721,0.504241168,0.623893023
20.5,-46.5,0.633530378,0.719773412,0.526833534,0.598673582
21.5,-46.5,0.621820629,0.703565717,0.537355661,0.577304661
22.5,-46.5,0.608093977,0.689621747,0.503497124,0.547814608
23.5,-46.5,0.625366151,0.695528984,0.521960497,0.573878706
24.5,-46.5,0.648044109,0.726311743,0.487612009,0.644233406
25.5,-46.5,0.656546175,0.730810463,0.513402879,0.594959915
26.5,-46.5,0.629883289,0.695329428,0.522034883,0.545981765
27.5,-46.5,0.613317251,0.691548049,0.527889729,0.56225282
28.5,-46.5,0.609730661,0.687951028,0.528834999,0.575568557
29.5,-46.5,0.613812089,0.69212085,0.501490235,0.599439502
30.5,-46.5,0.611596823,0.696552038,0.463133901,0.677021682
31.5,-46.5,0.634495676,0.719127417,0.470530182,0.712737978
32.5,-46.5,0.646870375,0.732493162,0.464532465,0.727178931
33.5,-46.5,0.679895878,0.768801093,0.478010327,0.749014854
34.5,-46.5,0.698017299,0.784901381,0.478799313,0.747787535
35.5,-46.5,0.72778523,0.79033941,0.489746541,0.731689215
36.5,-46.5,0.73920691,0.796180606,0.482981712,0.686262786
37.5,-46.5,0.771797836,0.799049139,0.552210689,0.742117226
38.5,-46.5,0.76590842,0.793054163,0.54755652,0.737065315
39.5,-46.5,0.768696606,0.796858609,0.551183939,0.720502973
40.5,-46.5,0.753162384,0.799291313,0.54199183,0.706582844
41.5,-46.5,0.76839745,0.787461281,0.558421314,0.708487451
42.5,-46.5,0.783118308,0.764948964,0.597130537,0.726933897
43.5,-46.5,0.739730299,0.784055531,0.523257971,0.733340144
44.5,-46.5,0.719133198,0.790827811,0.514609218,0.747982323
45.5,-46.5,0.727596939,0.794604301,0.543512285,0.763378918
46.5,-46.5,0.748188853,0.798660457,0.543530762,0.756098986
47.5,-46.5,0.750635564,0.806858778,0.520261109,0.722077787
48.5,-46.5,0.739192307,0.798483551,0.540378094,0.720495462
49.5,-46.5,0.800620258,0.769944251,0.665177405,0.728690267
50.5,-46.5,0.794672847,0.762401342,0.660041213,0.746488631
51.5,-46.5,0.776100039,0.769280314,0.643329799,0.787660062
52.5,-46.5,0.746783078,0.784280837,0.602494776,0.736697257
53.5,-46.5,0.68447578,0.773236036,0.507188082,0.669757545
54.5,-46.5,0.686852634,0.729581833,0.444681227,0.546524048
55.5,-46.5,0.690269947,0.71901083,0.464349478,0.567737877
56.5,-46.5,0.677674651,0.698552787,0.440273046,0.524738133
57.5,-46.5,0.660039544,0.683626592,0.436135501,0.502839565
58.5,-46.5,0.655417442,0.68056798,0.495185316,0.542984247
59.5,-46.5,0.611972988,0.674753845,0.516828716,0.516396582
60.5,-46.5,0.597976565,0.665290236,0.516408265,0.475703448
61.5,-46.5,0.625719547,0.675784886,0.557054579,0.495126754
62.5,-46.5,0.64091301,0.716819048,0.549632251,0.546793938
63.5,-46.5,0.655400455,0.723022163,0.544413865,0.571935534
64.5,-46.5,0.656873167,0.74775964,0.564764798,0.648642898
65.5,-46.5,0.708619356,0.768086433,0.63427496,0.687124074
66.5,-46.5,0.737580717,0.757894397,0.653294504,0.769496262
67.5,-46.5,0.734251082,0.755823731,0.635332465,0.763283074
68.5,-46.5,0.770194411,0.759672284,0.647467911,0.760979593
69.5,-46.5,0.744461834,0.763386667,0.632545471,0.710914493
70.5,-46.5,0.729521334,0.762417376,0.636685669,0.697059572
71.5,-46.5,0.714552224,0.768996775,0.631169617,0.704794288
72.5,-46.5,0.679246366,0.77458638,0.592959583,0.670690775
73.5,-46.5,0.656721711,0.737104774,0.565014541,0.599503934
74.5,-46.5,0.625047266,0.670946896,0.549198091,0.518205523
75.5,-46.5,0.623007298,0.655677021,0.526947916,0.489122331
76.5,-46.5,0.652276874,0.686585486,0.556143284,0.53875041
77.5,-46.5,0.643192828,0.686352372,0.554533958,0.522774816
78.5,-46.5,0.642434895,0.658232749,0.498697937,0.532474935
79.5,-46.5,0.68237561,0.650925815,0.463368207,0.553121865
80.5,-46.5,0.672480166,0.654189885,0.436186969,0.519810379
81.5,-46.5,0.667941689,0.671746552,0.453761309,0.528366148
82.5,-46.5,0.643595636,0.65572083,0.459030122,0.526301622
83.5,-46.5,0.618132353,0.629918933,0.437592179,0.502456725
84.5,-46.5,0.626778364,0.620797455,0.447582901,0.546982527
85.5,-46.5,0.632184505,0.611223876,0.452505589,0.589182019
86.5,-46.5,0.6077649,0.592341602,0.404140621,0.572600484
87.5,-46.5,0.6055004,0.591251731,0.413283885,0.601477861
88.5,-46.5,0.618831277,0.604856014,0.420520633,0.615930378
89.5,-46.5,0.622750282,0.607886076,0.405866206,0.601298749
90.5,-46.5,0.634132028,0.618232965,0.423311204,0.604835868
91.5,-46.5,0.655471146,0.641767681,0.454250902,0.627241433
92.5,-46.5,0.652763784,0.641161025,0.465124875,0.635119677
93.5,-46.5,0.650654018,0.644904733,0.418612629,0.60245347
94.5,-46.5,0.655365705,0.659998417,0.431836426,0.608447909
95.5,-46.5,0.677935541,0.687603652,0.48451975,0.636299551
96.5,-46.5,0.679947078,0.694519997,0.472954661,0.642273724
97.5,-46.5,0.679262578,0.699525356,0.469677746,0.623741031
98.5,-46.5,0.667026758,0.689434826,0.46520409,0.579293549
99.5,-46.5,0.628999889,0.685616195,0.481101841,0.555987775
100.5,-46.5,0.626357138,0.697052658,0.538653612,0.568855226
101.5,-46.5,0.637823582,0.692271948,0.52615881,0.567510784
102.5,-46.5,0.653832197,0.683498204,0.487285227,0.574498892
103.5,-46.5,0.65577513,0.673368454,0.459831744,0.58172375
104.5,-46.5,0.655109525,0.667957842,0.488099128,0.579488754
105.5,-46.5,0.612196088,0.648369968,0.48309049,0.55203867
106.5,-46.5,0.591879964,0.644504786,0.490612864,0.549935162
107.5,-46.5,0.583838463,0.638952553,0.479387283,0.541651547
108.5,-46.5,0.624115884,0.667781353,0.492450655,0.562174201
109.5,-46.5,0.64550209,0.674166918,0.469634622,0.573694408
110.5,-46.5,0.642635703,0.658437014,0.426884115,0.564454794
111.5,-46.5,0.59538871,0.616280079,0.387652993,0.545257568
112.5,-46.5,0.566234946,0.605925381,0.370469272,0.539536178
113.5,-46.5,0.589227557,0.619538069,0.372475713,0.526243865
114.5,-46.5,0.614093244,0.622701943,0.381911486,0.533597827
115.5,-46.5,0.616527617,0.616667569,0.401162803,0.53038758
116.5,-46.5,0.616109192,0.631234884,0.390807331,0.52267319
117.5,-46.5,0.619871259,0.636526942,0.419024706,0.575752139
118.5,-46.5,0.621711969,0.635700166,0.437220007,0.596616268
119.5,-46.5,0.620271623,0.617004693,0.437515438,0.597315729
120.5,-46.5,0.630877137,0.612470627,0.463543624,0.607236147
121.5,-46.5,0.618018508,0.621435702,0.464518398,0.605942249
122.5,-46.5,0.617001534,0.624166608,0.467648894,0.623351038
123.5,-46.5,0.583205581,0.607343137,0.451894611,0.601266265
124.5,-46.5,0.573417306,0.624625325,0.457419455,0.598613918
125.5,-46.5,0.574213505,0.624209344,0.43949607,0.587905288
126.5,-46.5,0.588361204,0.638244092,0.450569272,0.600186825
127.5,-46.5,0.587011635,0.642091751,0.454332709,0.605527878
128.5,-46.5,0.57795316,0.628723323,0.452892065,0.595677495
129.5,-46.5,0.56780833,0.613715112,0.450030684,0.592755795
130.5,-46.5,0.568361223,0.615750372,0.431363314,0.581671655
131.5,-46.5,0.57336539,0.614963651,0.42297402,0.575217426
132.5,-46.5,0.574057043,0.612232924,0.429405928,0.57947576
133.5,-46.5,0.577609897,0.60892415,0.401939422,0.556246459
134.5,-46.5,0.59718585,0.621041477,0.398759604,0.549934268
135.5,-46.5,0.601063967,0.625026405,0.415932149,0.567955971
136.5,-46.5,0.601664066,0.629182875,0.405829132,0.563445449
137.5,-46.5,0.596407771,0.625999391,0.415904373,0.568439126
138.5,-46.5,0.601860464,0.629999936,0.453367084,0.614037335
139.5,-46.5,0.593715489,0.625643551,0.456026435,0.680412233
140.5,-46.5,0.602065802,0.610990882,0.469903558,0.638874769
141.5,-46.5,0.610451281,0.596707225,0.49364844,0.606515467
142.5,-46.5,0.616056621,0.59941107,0.490545541,0.607036054
143.5,-46.5,0.626744509,0.610809505,0.506647468,0.610223711
144.5,-46.5,0.653280854,0.665154696,0.503213108,0.676142573
145.5,-46.5,0.658743262,0.710389376,0.5501948,0.71646744
146.5,-46.5,0.676819623,0.694986761,0.601208329,0.718042731
147.5,-46.5,0.676324129,0.683161497,0.637786448,0.747483134
148.5,-46.5,0.673984826,0.671196878,0.620181501,0.699689031
149.5,-46.5,0.633119762,0.672814488,0.539105356,0.683288634
150.5,-46.5,0.618793786,0.645204306,0.509854376,0.658601046
151.5,-46.5,0.604558408,0.618340552,0.519737065,0.601255834
152.5,-46.5,0.610852361,0.625383198,0.518718362,0.598178267
153.5,-46.5,0.608083248,0.621590376,0.504294634,0.595037162
154.5,-46.5,0.585995674,0.606532693,0.443156898,0.537374496
155.5,-46.5,0.58457011,0.618687809,0.44195953,0.545771301
156.5,-46.5,0.590034544,0.62356776,0.468023837,0.565027356
157.5,-46.5,0.612264752,0.644364476,0.488277197,0.632173419
158.5,-46.5,0.599200547,0.622330129,0.500038385,0.601866841
159.5,-46.5,0.577122748,0.608989358,0.468345523,0.569753528
160.5,-46.5,0.578072846,0.616785705,0.462505043,0.566561759
161.5,-46.5,0.611108899,0.657839119,0.480585545,0.627726555
162.5,-46.5,0.611608624,0.64757967,0.499141961,0.589097083
163.5,-46.5,0.605298758,0.634405136,0.498285055,0.587046385
164.5,-46.5,0.61830771,0.660742164,0.50729084,0.674313903
165.5,-46.5,0.672728956,0.656309068,0.631676137,0.695328951
166.5,-46.5,0.681373775,0.681117117,0.703730702,0.716355801
167.5,-46.5,0.636023164,0.7090258,0.775634229,0.578450263
168.5,-46.5,0.593004763,0.690598667,0.727416575,0.443003595
169.5,-46.5,0.662812948,0.718455136,0.812400997,0.563631594
170.5,-46.5,0.705860615,0.760904789,0.754627883,0.637485385
171.5,-46.5,0.725149632,0.723248005,0.614518642,0.709449232
172.5,-46.5,0.686115503,0.702797532,0.53262049,0.69773221
173.5,-46.5,0.690310538,0.711470902,0.563230097,0.723407924
174.5,-46.5,0.713092029,0.723415494,0.603304088,0.742734969
175.5,-46.5,0.712914824,0.735910118,0.592320025,0.739905357
176.5,-46.5,0.698896587,0.740453482,0.575527489,0.710209012
177.5,-46.5,0.688742936,0.739710093,0.557469487,0.701091588
178.5,-46.5,0.680453539,0.735633969,0.550014138,0.699108303
179.5,-46.5,0.676372707,0.731218755,0.551459253,0.690806627
-179.5,-47.5,0.724506617,0.713879943,0.656105578,0.729640186
-178.5,-47.5,0.660572588,0.684895098,0.597170353,0.633240402
-177.5,-47.5,0.574483454,0.621512353,0.564349592,0.530172348
-176.5,-47.5,0.564759851,0.594425142,0.516525865,0.518572211
-175.5,-47.5,0.532331228,0.587300837,0.44149819,0.534872651
-174.5,-47.5,0.493139178,0.598278522,0.443708718,0.544231355
-173.5,-47.5,0.498056322,0.590495467,0.442929238,0.537664115
-172.5,-47.5,0.492950052,0.583955467,0.425980181,0.521987259
-171.5,-47.5,0.480792016,0.58231461,0.398540914,0.489558548
-170.5,-47.5,0.489871949,0.593074918,0.405855656,0.503138781
-169.5,-47.5,0.504363,0.57491523,0.414173335,0.497975439
-168.5,-47.5,0.532437623,0.590015888,0.42377004,0.527433097
-167.5,-47.5,0.551904798,0.595984161,0.436766773,0.547295392
-166.5,-47.5,0.556884289,0.582306206,0.457980245,0.567230284
-165.5,-47.5,0.571092129,0.589339793,0.477092624,0.590379536
-164.5,-47.5,0.566410482,0.594387352,0.475552589,0.58991164
-163.5,-47.5,0.544489026,0.603527546,0.489405602,0.599172235
-162.5,-47.5,0.515019119,0.604449749,0.464976847,0.584441066
-161.5,-47.5,0.48369664,0.599127889,0.410522491,0.537788272
-160.5,-47.5,0.472429693,0.593552768,0.394099414,0.51030755
-159.5,-47.5,0.475650191,0.597299695,0.40253517,0.517769575
-158.5,-47.5,0.487480193,0.606369913,0.424110085,0.550415039
-157.5,-47.5,0.479314595,0.604315817,0.403675944,0.53310889
-156.5,-47.5,0.475615263,0.604988813,0.404975265,0.533421516
-155.5,-47.5,0.474181265,0.606970906,0.411909044,0.542429984
-154.5,-47.5,0.48138392,0.624975502,0.448527992,0.57509762
-153.5,-47.5,0.503225625,0.631539226,0.461662084,0.578269899
-152.5,-47.5,0.498107731,0.633561611,0.469245255,0.586996198
-151.5,-47.5,0.488180101,0.624651432,0.468608499,0.591878414
-150.5,-47.5,0.490693569,0.625929117,0.467272282,0.591991544
-149.5,-47.5,0.494524658,0.65106982,0.452238768,0.61997056
-148.5,-47.5,0.506849468,0.662439406,0.443579763,0.639912367
-147.5,-47.5,0.466345727,0.644644916,0.44556883,0.62213707
-146.5,-47.5,0.444983631,0.610300481,0.446706146,0.580757499
-145.5,-47.5,0.449631155,0.622508883,0.474353522,0.602153659
-144.5,-47.5,0.455810636,0.611930728,0.44701466,0.588334024
-143.5,-47.5,0.452997446,0.610160828,0.426202834,0.576485515
-142.5,-47.5,0.461210996,0.618932724,0.42269209,0.57490015
-141.5,-47.5,0.466549546,0.626179338,0.403346479,0.562350571
-140.5,-47.5,0.481923729,0.638898015,0.447468311,0.59796679
-139.5,-47.5,0.474079818,0.646891534,0.474179029,0.612260938
-138.5,-47.5,0.465268642,0.640402496,0.471684039,0.613737941
-137.5,-47.5,0.456841797,0.643065035,0.473967195,0.618538499
-136.5,-47.5,0.455369622,0.654679716,0.466248125,0.628904998
-135.5,-47.5,0.484699249,0.644164085,0.435346723,0.58621043
-134.5,-47.5,0.469266504,0.643245637,0.389146775,0.542047262
-133.5,-47.5,0.474996567,0.641854525,0.401773244,0.56350565
-132.5,-47.5,0.482804149,0.642774224,0.415586054,0.574715018
-131.5,-47.5,0.479239106,0.641912758,0.389831066,0.545823097
-130.5,-47.5,0.483820617,0.645143449,0.398613364,0.560109377
-129.5,-47.5,0.488144487,0.650732636,0.40425697,0.564837635
-128.5,-47.5,0.505454183,0.662336707,0.411670417,0.571119547
-127.5,-47.5,0.526024878,0.693811595,0.449688971,0.598593593
-126.5,-47.5,0.532547951,0.692995071,0.454919815,0.601578474
-125.5,-47.5,0.527455211,0.679842114,0.428971887,0.586718678
-124.5,-47.5,0.527934611,0.683869481,0.412050933,0.580518126
-123.5,-47.5,0.529878318,0.683624685,0.403857589,0.572013378
-122.5,-47.5,0.537805796,0.68520993,0.415148765,0.583840787
-121.5,-47.5,0.532633603,0.691662073,0.429590672,0.589438796
-120.5,-47.5,0.513998806,0.686858833,0.413314521,0.580575585
-119.5,-47.5,0.497836351,0.688706875,0.39943406,0.576681197
-118.5,-47.5,0.500033438,0.704863429,0.414965272,0.592593849
-117.5,-47.5,0.489014655,0.710479736,0.436038733,0.611215711
-116.5,-47.5,0.472474843,0.711514175,0.419417262,0.605222464
-115.5,-47.5,0.484083205,0.724347413,0.440901607,0.627839684
-114.5,-47.5,0.490742713,0.7383883,0.467818141,0.646099627
-113.5,-47.5,0.490320414,0.729953647,0.478578508,0.645131826
-112.5,-47.5,0.477185875,0.717019081,0.449099481,0.623942316
-111.5,-47.5,0.477859855,0.7223382,0.448573202,0.626013339
-110.5,-47.5,0.467043161,0.714876354,0.405602723,0.596143782
-109.5,-47.5,0.448342711,0.701286554,0.370891541,0.550746441
-108.5,-47.5,0.458206177,0.692798674,0.372402549,0.561036527
-107.5,-47.5,0.474351555,0.687226176,0.39305383,0.583749533
-106.5,-47.5,0.490994334,0.691315711,0.407460898,0.596230209
-105.5,-47.5,0.517095625,0.697951496,0.404312044,0.587006152
-104.5,-47.5,0.523373902,0.689906836,0.365629733,0.542503059
-103.5,-47.5,0.524050713,0.687919438,0.371048212,0.54312402
-102.5,-47.5,0.518414557,0.683761597,0.389655828,0.560668349
-101.5,-47.5,0.510159433,0.683765233,0.377965957,0.547282636
-100.5,-47.5,0.526663303,0.691816628,0.396183074,0.568820119
-99.5,-47.5,0.520571351,0.688537359,0.406206429,0.574864149
-98.5,-47.5,0.536588609,0.707661331,0.433318406,0.617813408
-97.5,-47.5,0.500780106,0.687590122,0.451223999,0.624952734
-96.5,-47.5,0.473482132,0.664791644,0.452508301,0.611962199
-95.5,-47.5,0.462154448,0.650072455,0.423027605,0.582587779
-94.5,-47.5,0.482919663,0.659165442,0.441625774,0.600515962
-93.5,-47.5,0.49737671,0.668526173,0.439718515,0.599427104
-92.5,-47.5,0.487938613,0.664446414,0.41918239,0.578267694
-91.5,-47.5,0.510707676,0.687501311,0.455195546,0.606967926
-90.5,-47.5,0.521461844,0.713616014,0.43368119,0.634097278
-89.5,-47.5,0.515975356,0.70375818,0.442137986,0.628466964
-88.5,-47.5,0.516211808,0.688559115,0.458939493,0.606473565
-87.5,-47.5,0.5127092,0.680394351,0.437446028,0.591025114
-86.5,-47.5,0.518847466,0.674131393,0.420574129,0.583127201
-85.5,-47.5,0.532917917,0.684355199,0.425366849,0.589171231
-84.5,-47.5,0.530673504,0.697284997,0.451696485,0.606166005
-83.5,-47.5,0.491975397,0.695332706,0.446997076,0.611348093
-82.5,-47.5,0.489927381,0.694250703,0.456285894,0.612647593
-81.5,-47.5,0.483269155,0.689437032,0.44890818,0.611911297
-80.5,-47.5,0.501092255,0.704219103,0.451335996,0.613566935
-79.5,-47.5,0.508909822,0.722304165,0.448919535,0.621477723
-78.5,-47.5,0.506656468,0.712502778,0.438476712,0.588272095
-77.5,-47.5,0.518985987,0.744990408,0.470654905,0.600345492
-76.5,-47.5,0.556256294,0.787071526,0.551787436,0.685585141
-75.5,-47.5,0.601323009,0.80320549,0.759938121,0.683516085
-74.5,-47.5,0.627454638,0.712973833,0.704959571,0.47612226
-65.5,-47.5,0.538645923,0.64605844,0.714921653,0.471778929
-64.5,-47.5,0.489570498,0.584293604,0.677135348,0.513635814
-63.5,-47.5,0.518351853,0.594650745,0.694172502,0.528230131
-62.5,-47.5,0.521403313,0.60319376,0.709248066,0.523559451
-61.5,-47.5,0.531728506,0.635285735,0.702577531,0.551318407
-60.5,-47.5,0.564428091,0.74651742,0.70300436,0.634708047
-59.5,-47.5,0.604952097,0.763554931,0.6092664,0.749912083
-58.5,-47.5,0.630177081,0.775265157,0.575017333,0.754555225
-57.5,-47.5,0.536091328,0.746863306,0.565929174,0.656548023
-56.5,-47.5,0.507395506,0.715074599,0.581435442,0.625166833
-55.5,-47.5,0.531089604,0.686766505,0.58230108,0.599860966
-54.5,-47.5,0.530951858,0.665393174,0.578349352,0.516038299
-53.5,-47.5,0.51436913,0.629104793,0.548217416,0.438121885
-52.5,-47.5,0.505467236,0.602267206,0.507662654,0.409344584
-51.5,-47.5,0.513202131,0.592725992,0.504095137,0.457900524
-50.5,-47.5,0.515759706,0.57785058,0.494560272,0.495101422
-49.5,-47.5,0.52509582,0.575802147,0.453846842,0.464905858
-48.5,-47.5,0.525657058,0.578406096,0.454665154,0.491025209
-47.5,-47.5,0.542519093,0.605917931,0.484233528,0.516939819
-46.5,-47.5,0.55261445,0.616377652,0.482952297,0.524134576
-45.5,-47.5,0.565506101,0.630767286,0.486377239,0.554596543
-44.5,-47.5,0.554376006,0.636163533,0.518801689,0.572008431
-43.5,-47.5,0.536361277,0.623696446,0.517711878,0.559023142
-42.5,-47.5,0.524590075,0.603279829,0.473893344,0.527812719
-41.5,-47.5,0.536593139,0.607813597,0.43490988,0.509988844
-40.5,-47.5,0.5582726,0.617458045,0.479932785,0.570985675
-39.5,-47.5,0.552363753,0.606456161,0.468334168,0.564909816
-38.5,-47.5,0.546124339,0.606749237,0.449165106,0.542491496
-37.5,-47.5,0.542491436,0.60746032,0.434653252,0.521042287
-36.5,-47.5,0.530116081,0.614818811,0.471173644,0.524520338
-35.5,-47.5,0.525977612,0.634448051,0.525359631,0.518435776
-34.5,-47.5,0.538623989,0.652253628,0.538487196,0.515837014
-33.5,-47.5,0.562318981,0.668204844,0.502869427,0.514796734
-32.5,-47.5,0.579054236,0.687751472,0.513792157,0.568298101
-31.5,-47.5,0.586770654,0.700008214,0.514215231,0.601721764
-30.5,-47.5,0.567194521,0.690013707,0.514037251,0.592561841
-29.5,-47.5,0.556785047,0.696736753,0.514809847,0.589732945
-28.5,-47.5,0.575340211,0.700061858,0.498261005,0.55762434
-27.5,-47.5,0.581376016,0.681250751,0.458505154,0.519097984
-26.5,-47.5,0.573581219,0.686268628,0.497287989,0.549803436
-25.5,-47.5,0.578384817,0.708580792,0.473808199,0.530885637
-24.5,-47.5,0.576767862,0.703902602,0.446754456,0.499794006
